year	exporter	importer	product	value	quantity
2021	CHN	MYS	260700	1.991	3.023
2021	CHN	MYS	780110	3404.29	1418.324
2021	CHN	MYS	780191	269.133	100.539
2021	CHN	MYS	780199	1832.069	786.941
2021	CHN	MYS	780200	17.486	27.84
2021	CHN	MYS	850710	18579.219	6740.494
2021	CHN	MYS	850720	78129.721	21814.182
2021	CHN	MYS	854810	6329.597	47.772
2021	CHN	MDV	780110	6.269	1.65
2021	CHN	MDV	850710	164.347	58.289
2021	CHN	MDV	850720	472.277	123.366
2021	CHN	MLI	850710	608.99	787.708
2021	CHN	MLI	850720	4211.295	964.195
2021	CHN	MLT	850710	20.988	3.425
2021	CHN	MLT	850720	30.26	7.557
2021	CHN	MRT	850710	1766.296	1604.446
2021	CHN	MRT	850720	7978.942	2261.731
2021	CHN	MUS	850710	559.447	166.889
2021	CHN	MUS	850720	288.068	47.843
2021	CHN	MEX	780191	300.231	25.135
2021	CHN	MEX	850710	34762.776	11633.495
2021	CHN	MEX	850720	58580.408	13757.242
2021	CHN	MEX	854810	38.689	10.016
2021	CHN	S19	260700	0.573	0.098
2021	CHN	S19	780110	37858.093	16096.414
2021	CHN	S19	780199	248.288	75.545
2021	CHN	S19	850710	3555.156	971.284
2021	CHN	S19	850720	20178.447	7388.681
2021	CHN	MNG	850710	123.803	33.88
2021	CHN	MNG	850720	1177.809	353.572
2021	CHN	MNG	854810	1.334	1.3
2021	CHN	MDA	850710	157.321	37.911
2021	CHN	MDA	850720	529.694	127.215
2021	CHN	MNE	850710	138.962	65.411
2021	CHN	MNE	850720	89.22	15.514
2021	CHN	MSR	850720	3.942	0.085
2021	CHN	MAR	850710	2140.642	618.901
2021	CHN	MAR	850720	5180.159	1427.099
2021	CHN	MOZ	850710	4286.356	1300.727
2021	CHN	MOZ	850720	980.603	1022.954
2021	CHN	OMN	850710	1395.232	694.854
2021	CHN	OMN	850720	6036.095	2522.946
2021	CHN	NAM	850710	30.344	9.294
2021	CHN	NAM	850720	729.785	225.867
2021	CHN	NPL	850710	1008.875	292.526
2021	CHN	NPL	850720	2411.74	562.101
2021	CHN	NLD	260700	8.426	1.058
2021	CHN	NLD	780110	27127.434	11000.0
2021	CHN	NLD	780200	258.986	160.942
2021	CHN	NLD	850710	16588.057	10469.351
2021	CHN	NLD	850720	52859.92	39440.108
2021	CHN	NLD	854810	153.426	16.545
2021	CHN	CUW	850710	70.278	40.044
2021	CHN	CUW	850720	9.765	2.307
2021	CHN	ABW	780199	0.163	0.003
2021	CHN	ABW	850710	225.871	93.402
2021	CHN	ABW	850720	125.889	29.861
2021	CHN	NCL	850720	32.733	10.11
2021	CHN	VUT	850710	184.983	73.886
2021	CHN	VUT	850720	910.722	306.686
2021	CHN	NZL	780110	2.425	0.137
2021	CHN	NZL	850710	1273.682	444.213
2021	CHN	NZL	850720	12369.893	3076.491
2021	CHN	NIC	850710	2088.309	681.256
2021	CHN	NIC	850720	1933.739	619.917
2021	CHN	NER	850710	393.781	601.151
2021	CHN	NER	850720	237.666	45.248
2021	CHN	NGA	850710	51109.134	17067.344
2021	CHN	NGA	850720	52596.912	9953.314
2021	CHN	NOR	780110	1.194	0.016
2021	CHN	NOR	780199	9.345	1.171
2021	CHN	NOR	850710	2108.605	231.41
2021	CHN	NOR	850720	10818.36	2538.151
2021	CHN	NOR	854810	1.859	0.147
2021	CHN	FSM	850720	0.396	0.133
2021	CHN	MHL	850710	1.137	0.24
2021	CHN	MHL	850720	88.273	28.161
2021	CHN	PLW	850720	8.523	3.067
2021	CHN	PAK	780110	62.594	21.761
2021	CHN	PAK	780191	154.198	66.36
2021	CHN	PAK	780199	293.221	104.482
2021	CHN	PAK	850710	377.172	117.197
2021	CHN	PAK	850720	14435.337	3914.88
2021	CHN	PAN	780191	0.099	0.002
2021	CHN	PAN	850710	1043.93	415.394
2021	CHN	PAN	850720	1430.84	326.905
2021	CHN	PNG	780199	0.011	
2021	CHN	PNG	850710	2836.795	895.798
2021	CHN	PNG	850720	2552.201	515.202
2021	CHN	PNG	854810	2.052	2.089
2021	CHN	PRY	850710	2220.145	661.508
2021	CHN	PRY	850720	434.604	124.849
2021	CHN	PER	780110	125.553	50.01
2021	CHN	PER	850710	9548.823	2709.061
2021	CHN	PER	850720	11269.622	3382.548
2021	CHN	PHL	780110	30.353	21.31
2021	CHN	PHL	780191	240.377	8.064
2021	CHN	PHL	780199	39.206	2.665
2021	CHN	PHL	850710	3192.164	1190.887
2021	CHN	PHL	850720	40673.479	10305.906
2021	CHN	PHL	854810	614.042	625.381
2021	CHN	POL	780110	4.225	1.284
2021	CHN	POL	850710	16307.315	4306.717
2021	CHN	POL	850720	32469.859	8581.702
2021	CHN	PRT	260700	0.015	
2021	CHN	PRT	850710	149.276	38.412
2021	CHN	PRT	850720	655.414	159.42
2021	CHN	GNB	850710	59.683	27.425
2021	CHN	GNB	850720	116.029	27.537
2021	CHN	TLS	850710	79.585	103.699
2021	CHN	TLS	850720	39.683	40.148
2021	CHN	TLS	854810	0.304	0.99
2021	CHN	QAT	850710	1498.394	737.476
2021	CHN	QAT	850720	4451.082	982.193
2021	CHN	QAT	854810	51.68	12.171
2021	CHN	ROU	850710	663.681	191.32
2021	CHN	ROU	850720	5396.88	1750.651
2021	CHN	RUS	780199	160.87	52.782
2021	CHN	RUS	850710	7671.987	1753.052
2021	CHN	RUS	850720	87496.119	24187.902
2021	CHN	RWA	780110	0.133	0.024
2021	CHN	RWA	780200	11.453	12.0
2021	CHN	RWA	850710	542.059	245.215
2021	CHN	RWA	850720	92.381	17.624
2021	CHN	KNA	850710	11.866	5.75
2021	CHN	KNA	850720	10.68	3.025
2021	CHN	LCA	850720	3.984	0.92
2021	CHN	VCT	850710	8.507	4.701
2021	CHN	VCT	850720	18.001	0.8
2021	CHN	STP	850710	104.824	39.228
2021	CHN	STP	850720	1.34	0.183
2021	CHN	SAU	780110	5.021	3.617
2021	CHN	SAU	780199	31.713	10.0
2021	CHN	SAU	850710	24289.606	14676.343
2021	CHN	SAU	850720	17589.93	4820.075
2021	CHN	SEN	850710	979.76	1140.535
2021	CHN	SEN	850720	1441.725	1013.346
2021	CHN	SRB	780191	0.071	0.001
2021	CHN	SRB	780199	7.057	0.377
2021	CHN	SRB	850710	542.227	124.8
2021	CHN	SRB	850720	2382.918	455.198
2021	CHN	SYC	850710	15.861	0.712
2021	CHN	SYC	850720	41.617	5.769
2021	CHN	SLE	850710	1950.594	463.145
2021	CHN	SLE	850720	2426.868	534.16
2021	CHN	IND	780110	68.12	25.0
2021	CHN	IND	780199	10.874	5.984
2021	CHN	IND	850710	7602.213	2709.958
2021	CHN	IND	850720	45119.266	12205.124
2021	CHN	SGP	780110	125.751	4.87
2021	CHN	SGP	780200	0.169	0.134
2021	CHN	SGP	850710	10501.462	3326.818
2021	CHN	SGP	850720	24308.88	6147.183
2021	CHN	SVK	850710	105.908	20.64
2021	CHN	SVK	850720	4454.797	790.664
2021	CHN	SVK	854810	7.153	0.217
2021	CHN	VNM	260700	570.904	477.772
2021	CHN	VNM	780110	15710.632	7308.679
2021	CHN	VNM	780191	379.888	375.144
2021	CHN	VNM	780199	11058.05	3747.33
2021	CHN	VNM	850710	7665.865	2668.573
2021	CHN	VNM	850720	33085.204	10740.076
2021	CHN	SVN	850710	137.96	23.838
2021	CHN	SVN	850720	1315.39	316.434
2021	CHN	SVN	854810	0.062	0.002
2021	CHN	SOM	850710	371.47	73.378
2021	CHN	SOM	850720	1086.106	236.049
2021	CHN	ZAF	780110	66.374	25.0
2021	CHN	ZAF	780199	0.024	0.001
2021	CHN	ZAF	850710	5987.483	1963.161
2021	CHN	ZAF	850720	30998.256	7739.816
2021	CHN	ZAF	854810	2.668	0.016
2021	CHN	ZWE	850710	128.281	27.468
2021	CHN	ZWE	850720	1053.496	527.201
2021	CHN	ESP	260700	2.616	0.09
2021	CHN	ESP	780110	186.81	20.798
2021	CHN	ESP	780199	72.0	24.0
2021	CHN	ESP	850710	5491.393	2588.15
2021	CHN	ESP	850720	19683.441	5564.737
2021	CHN	ESP	854810	6.382	0.481
2021	CHN	SSD	850710	0.031	0.006
2021	CHN	SSD	850720	872.141	136.816
2021	CHN	SDN	850710	533.595	145.56
2021	CHN	SDN	850720	3136.859	1052.831
2021	CHN	SUR	850710	469.032	163.734
2021	CHN	SUR	850720	26.67	15.36
2021	CHN	SWZ	850710	0.198	0.067
2021	CHN	SWZ	850720	190.642	40.595
2021	CHN	SWE	780191	19.705	4.0
2021	CHN	SWE	780199	0.117	0.043
2021	CHN	SWE	780200	8.045	1.0
2021	CHN	SWE	850710	5983.892	1279.387
2021	CHN	SWE	850720	11960.623	3405.83
2021	CHN	SWE	854810	21.221	23.263
2021	CHN	CHE	850710	2917.901	391.348
2021	CHN	CHE	850720	12181.928	2042.496
2021	CHN	CHE	854810	5.104	1.871
2021	CHN	SYR	850710	488.547	85.175
2021	CHN	SYR	850720	847.212	351.258
2021	CHN	TJK	780199	0.04	0.018
2021	CHN	TJK	850710	68.09	21.924
2021	CHN	TJK	850720	439.895	112.278
2021	CHN	THA	260700	3200.165	153.627
2021	CHN	THA	780110	5524.003	2370.754
2021	CHN	THA	780199	0.322	0.129
2021	CHN	THA	850710	3120.492	1157.333
2021	CHN	THA	850720	21326.248	6198.329
2021	CHN	THA	854810	8.814	0.059
2021	CHN	TGO	780191	141.869	71.106
2021	CHN	TGO	850710	1980.628	290.78
2021	CHN	TGO	850720	5669.89	1439.109
2021	CHN	TGO	854810	0.532	0.28
2021	CHN	TON	850710	15.575	13.329
2021	CHN	TON	850720	8.107	2.771
2021	CHN	TTO	780199	8.062	2.736
2021	CHN	TTO	850710	636.684	290.859
2021	CHN	TTO	850720	219.66	24.296
2021	CHN	ARE	780110	175.285	96.84
2021	CHN	ARE	780199	3.017	21.35
2021	CHN	ARE	850710	33081.212	17169.125
2021	CHN	ARE	850720	39254.995	12731.314
2021	CHN	ARE	854810	123.548	409.231
2021	CHN	TUN	850710	356.078	131.237
2021	CHN	TUN	850720	1611.789	512.639
2021	CHN	TUR	780199	0.433	0.229
2021	CHN	TUR	850710	11037.585	3344.206
2021	CHN	TUR	850720	61246.294	20207.047
2021	CHN	TKM	850720	302.822	82.281
2021	CHN	TUV	850710	0.789	0.134
2021	CHN	UGA	850710	534.998	546.382
2021	CHN	UGA	850720	2124.939	1435.958
2021	CHN	UKR	850710	1865.447	907.965
2021	CHN	UKR	850720	12394.782	3901.414
2021	CHN	MKD	850710	207.284	51.6
2021	CHN	MKD	850720	145.562	23.217
2021	CHN	EGY	780191	7.9	3.444
2021	CHN	EGY	780199	355.028	157.0
2021	CHN	EGY	850710	5907.888	1610.588
2021	CHN	EGY	850720	2541.277	915.815
2021	CHN	GBR	260700	308.49	700.0
2021	CHN	GBR	780191	16.249	4.786
2021	CHN	GBR	780199	9.086	0.065
2021	CHN	GBR	850710	12864.077	3593.133
2021	CHN	GBR	850720	30193.829	6712.424
2021	CHN	GBR	854810	42.321	5.373
2021	CHN	TZA	850710	2439.325	1832.863
2021	CHN	TZA	850720	5885.042	2266.036
2021	CHN	USA	780110	42785.077	19091.723
2021	CHN	USA	780191	1.938	0.2
2021	CHN	USA	850710	58794.133	14000.307
2021	CHN	USA	850720	179927.245	46226.292
2021	CHN	USA	854810	123.964	39.878
2021	CHN	BFA	850710	439.25	205.623
2021	CHN	BFA	850720	377.783	304.394
2021	CHN	BFA	854810	6.902	32.727
2021	CHN	URY	850710	900.962	244.109
2021	CHN	URY	850720	2208.062	540.378
2021	CHN	URY	854810	14.002	45.201
2021	CHN	UZB	780110	25.179	11.321
2021	CHN	UZB	850710	3946.412	1292.052
2021	CHN	UZB	850720	2877.669	697.381
2021	CHN	VEN	850710	6230.531	1985.525
2021	CHN	VEN	850720	3688.728	668.507
2021	CHN	WSM	850710	56.761	16.252
2021	CHN	WSM	850720	204.866	8.724
2021	CHN	YEM	850710	888.281	616.682
2021	CHN	YEM	850720	5970.973	1350.393
2021	CHN	ZMB	780199	10.091	0.388
2021	CHN	ZMB	850710	998.035	655.209
2021	CHN	ZMB	850720	1697.165	275.476
2021	COL	ARG	850710	5.636	0.634
2021	COL	BRB	850710	348.736	126.776
2021	COL	BOL	850710	59.668	19.838
2021	COL	BRA	780110	3875.861	1836.597
2021	COL	BRA	850710	0.87	0.098
2021	COL	BRA	850720	2.524	0.045
2021	COL	CAN	850710	3259.529	1332.752
2021	COL	CAN	850720	42.821	10.63
2021	COL	CHL	850710	11274.88	4433.453
2021	COL	CHL	850720	212.679	37.924
2021	COL	CRI	850710	1078.052	432.719
2021	COL	CRI	850720	2.629	0.43
2021	COL	CUB	850710	194.428	62.847
2021	COL	CZE	850710	106.519	19.546
2021	COL	DOM	850710	4532.169	1885.429
2021	COL	ECU	780191	0.249	0.024
2021	COL	ECU	780199	198.063	104.5
2021	COL	ECU	780200	46.961	24.32
2021	COL	ECU	850710	10159.621	3587.916
2021	COL	ECU	850720	49.166	14.836
2021	COL	ECU	854810	44.492	16.385
2021	COL	SLV	850710	4088.08	1636.96
2021	COL	FRA	850720	0.442	0.002
2021	COL	FRA	854810	30.286	15.014
2021	COL	DEU	854810	88.283	37.217
2021	COL	GTM	850710	1963.239	769.968
2021	COL	GUY	850710	2530.092	879.113
2021	COL	HTI	850710	296.977	118.381
2021	COL	HND	850710	2254.364	871.513
2021	COL	HKG	854810	47.392	0.966
2021	COL	JAM	850710	4685.747	1516.507
2021	COL	JAM	850720	3234.209	1334.47
2021	COL	JPN	854810	576.224	56.797
2021	COL	MYS	854810	2235.178	321.558
2021	COL	MEX	850710	3105.953	1221.877
2021	COL	MEX	850720	4.37	0.297
2021	COL	MEX	854810	17.055	0.322
2021	COL	NLD	780200	0.879	1.306
2021	COL	NLD	854810	194.823	61.229
2021	COL	CUW	850710	1023.748	327.922
2021	COL	CUW	850720	1.12	0.004
2021	COL	ABW	850710	40.535	13.658
2021	COL	ABW	850720	0.592	0.036
2021	COL	NIC	850710	136.324	55.071
2021	COL	NIC	850720	0.294	0.003
2021	COL	PAN	850710	6064.354	2619.61
2021	COL	PAN	850720	7.727	0.962
2021	COL	PRY	850710	49.361	17.32
2021	COL	PER	780110	54.855	24.955
2021	COL	PER	850710	18380.735	7167.509
2021	COL	PER	850720	45.331	1.32
2021	COL	PHL	854810	908.097	76.168
2021	COL	SRB	850710	10.327	3.525
2021	COL	IND	780199	139.042	68.76
2021	COL	ESP	850710	45.649	19.048
2021	COL	SUR	850710	104.233	36.078
2021	COL	CHE	850710	0.363	0.242
2021	COL	TTO	850710	6323.631	2224.448
2021	COL	USA	780110	112.808	50.137
2021	COL	USA	780191	56.224	29.891
2021	COL	USA	850710	40521.827	14769.477
2021	COL	USA	850720	8.574	1.667
2021	COL	USA	854810	313.099	130.16
2021	COL	URY	850710	108.735	46.016
2021	COL	VEN	850710	8616.043	3396.02
2021	COM	IND	854810	323.291	349.488
2021	COM	ARE	850710	0.099	0.001
2021	COM	TZA	850710	0.183	0.333
2021	COG	AGO	850710	3.146	1.666
2021	COG	AGO	850720	0.156	0.008
2021	COG	CMR	850710	11.721	2.693
2021	COG	CHN	260700	6.847	25.0
2021	COG	CHN	780110	2.977	25.0
2021	COG	FRA	850720	0.047	
2021	COG	GRC	780110	27.515	152.5
2021	COG	GRC	780199	218.3	100.52
2021	COG	KOR	780110	1321.91	571.546
2021	COG	KOR	780199	1003.93	487.346
2021	COG	S19	780110	869.47	364.413
2021	COG	NLD	854810	1.37	1.158
2021	COG	NOR	850710	159.612	1.78
2021	COG	IND	780110	33.306	184.6
2021	COG	IND	780199	586.181	285.57
2021	COG	IND	854810	588.937	569.923
2021	COG	THA	780199	148.846	75.35
2021	COG	GBR	780200	24.201	28.457
2021	COD	AGO	780200	8.873	175.233
2021	COD	AGO	850720	416.901	87.652
2021	COD	CHN	260700	25.101	25.0
2021	COD	DEU	780200	25.634	20.316
2021	COD	KEN	780110	1781.113	761.743
2021	COD	RWA	854810	1666.394	1994.65
2021	COD	IND	854810	3102.858	2845.95
2021	COD	SGP	850720	1.996	0.495
2021	COD	ZAF	850710	0.633	0.01
2021	COD	ZAF	850720	24.172	2.769
2021	COD	ARE	780110	1477.393	4083.43
2021	COD	TUR	780191	377.141	194.498
2021	COD	UGA	850710	0.634	1.027
2021	COD	UGA	850720	0.702	0.91
2021	COD	UKR	850720	0.047	0.063
2021	COD	USA	780110	1841.964	711.094
2021	COD	ZMB	260700	3.532	6.2
2021	COD	ZMB	780200	2.343	6.2
2021	CRI	AUS	850720	1.595	0.094
2021	CRI	CAN	850720	1.54	0.155
2021	CRI	COL	780191	15756.287	7487.953
2021	CRI	COL	850720	28.227	1.16
2021	CRI	ECU	780191	97.103	903.0
2021	CRI	SLV	850720	51.91	9.297
2021	CRI	GTM	850710	0.981	0.041
2021	CRI	GTM	850720	135.641	19.502
2021	CRI	HND	850720	27.069	6.303
2021	CRI	HKG	850720	8.877	0.301
2021	CRI	IRQ	850720	3.393	0.091
2021	CRI	IRL	850720	65.376	5.608
2021	CRI	JPN	850720	0.2	0.004
2021	CRI	MEX	850720	35.661	2.03
2021	CRI	S19	850720	64.757	0.766
2021	CRI	NIC	850710	2.575	0.816
2021	CRI	NIC	850720	108.007	23.569
2021	CRI	PAN	850710	0.331	0.024
2021	CRI	PAN	850720	10.39	2.997
2021	CRI	PRY	850720	0.09	0.004
2021	CRI	PER	850720	23.446	1.223
2021	CRI	PHL	850720	1.297	0.051
2021	CRI	ZAF	850720	1.432	0.355
2021	CRI	ESP	780200	200.07	156.637
2021	CRI	ESP	850720	0.206	0.001
2021	CRI	ARE	850720	0.451	0.009
2021	CRI	TUR	850720	12.515	0.485
2021	CRI	USA	850710	0.519	0.052
2021	CRI	USA	850720	363.447	5.627
2021	CRI	URY	850720	11.206	0.786
2021	HRV	ALB	850710	5.256	0.978
2021	HRV	ALB	850720	4.115	0.95
2021	HRV	AUT	780200	98.291	49.389
2021	HRV	AUT	850710	57.11	18.686
2021	HRV	AUT	850720	6.833	0.126
2021	HRV	AUT	854810	2734.341	3031.366
2021	HRV	BEL	780200	95.275	49.578
2021	HRV	BEL	850710	8.217	1.933
2021	HRV	BEL	850720	0.205	0.008
2021	HRV	BIH	780110	2.157	0.714
2021	HRV	BIH	850710	925.54	398.963
2021	HRV	BIH	850720	43.604	13.743
2021	HRV	BGR	850710	0.797	0.117
2021	HRV	BGR	850720	4.591	1.049
2021	HRV	BLR	850720	6.5	0.415
2021	HRV	CYM	850720	0.092	0.28
2021	HRV	CZE	780110	5535.98	2718.217
2021	HRV	CZE	850710	0.247	0.109
2021	HRV	DNK	850710	2.121	0.568
2021	HRV	DNK	850720	11.721	1.892
2021	HRV	FRA	850720	1.982	0.368
2021	HRV	DEU	780199	11.958	1.606
2021	HRV	DEU	780200	455.785	342.683
2021	HRV	DEU	850710	34.923	11.127
2021	HRV	DEU	850720	19.583	2.246
2021	HRV	DEU	854810	0.004	
2021	HRV	GHA	850720	90.366	7.722
2021	HRV	HUN	850710	0.415	0.437
2021	HRV	HUN	850720	31.762	5.14
2021	HRV	IRL	850720	0.206	0.028
2021	HRV	ITA	780110	2242.027	1055.36
2021	HRV	ITA	780199	6.405	2.738
2021	HRV	ITA	780200	191.492	101.161
2021	HRV	ITA	850710	506.552	176.622
2021	HRV	ITA	850720	2.087	0.619
2021	HRV	LTU	850710	39.492	8.824
2021	HRV	LTU	850720	5.061	1.2
2021	HRV	MNE	850710	74.499	40.614
2021	HRV	MNE	850720	13.92	4.484
2021	HRV	NLD	780110	0.001	0.001
2021	HRV	NLD	780200	1.373	0.893
2021	HRV	NLD	850710	2.608	1.171
2021	HRV	NLD	850720	407.735	1.68
2021	HRV	NLD	854810	14.082	16.926
2021	HRV	VUT	850720	14.159	1.1
2021	HRV	NOR	850710	38.325	4.533
2021	HRV	POL	780110	2531.398	1020.922
2021	HRV	POL	780191	435.72	195.26
2021	HRV	POL	780199	111.773	47.76
2021	HRV	POL	780200	98.297	47.78
2021	HRV	POL	850710	1.703	0.4
2021	HRV	QAT	850720	15.878	2.38
2021	HRV	ROU	850710	7.29	1.45
2021	HRV	ROU	850720	33.788	5.844
2021	HRV	RUS	850720	104.431	3.432
2021	HRV	SAU	850720	9.008	1.564
2021	HRV	SRB	850710	886.466	459.717
2021	HRV	SRB	850720	72.356	28.681
2021	HRV	SVK	850710	64.415	19.691
2021	HRV	SVN	780110	1420.068	632.727
2021	HRV	SVN	780200	548.064	264.318
2021	HRV	SVN	850710	1188.374	394.645
2021	HRV	SVN	850720	84.915	19.53
2021	HRV	SVN	854810	3474.444	3477.843
2021	HRV	ZAF	850720	147.914	2.447
2021	HRV	ESP	854810	0.232	
2021	HRV	THA	850710	25.394	0.5
2021	HRV	ARE	850710	6.646	1.044
2021	HRV	ARE	850720	0.073	0.003
2021	HRV	TUN	850710	691.535	220.07
2021	HRV	MKD	850710	30.154	7.546
2021	HRV	MKD	850720	3.492	0.752
2021	HRV	EGY	850710	98.267	30.818
2021	HRV	EGY	850720	16.134	3.361
2021	CUB	CHN	780199	42772.134	57432.1
2021	CUB	CRI	850720	0.39	0.132
2021	CUB	NLD	780191	622.143	305.724
2021	CUB	IND	780200	530.355	422.84
2021	CUB	IND	854810	656.339	425.425
2021	CUB	ESP	780191	796.077	397.656
2021	CUB	ESP	780200	0.55	0.3
2021	CUB	ARE	780200	140.735	101.235
2021	CYP	BEL	780200	46.946	25.857
2021	CYP	DEU	780200	12.28	7.325
2021	CYP	GHA	850720	0.37	0.021
2021	CYP	GRC	780200	1260.581	1350.529
2021	CYP	GRC	850710	232.808	112.707
2021	CYP	GRC	850720	0.084	0.024
2021	CYP	GRC	854810	2282.238	2507.788
2021	CYP	ISR	780199	106.0	46.875
2021	CYP	ISR	854810	762.104	805.347
2021	CYP	ITA	850720	2.934	0.035
2021	CYP	KOR	850710	0.017	0.001
2021	CYP	LBN	850710	12.277	2.095
2021	CYP	NLD	260700	0.043	0.017
2021	CYP	NLD	780110	0.001	0.001
2021	CYP	NLD	780200	31.305	15.656
2021	CYP	NLD	850710	119.781	45.292
2021	CYP	NLD	850720	7.379	2.273
2021	CYP	NLD	854810	0.002	0.002
2021	CYP	NOR	850710	0.312	0.03
2021	CYP	POL	850710	0.256	0.064
2021	CYP	ESP	854810	558.04	578.815
2021	CYP	CHE	854810	1.627	0.01
2021	CYP	TUR	260700	16.182	44.56
2021	CYP	TUR	780110	35.219	17.18
2021	CYP	TUR	780191	103.618	49.72
2021	CYP	TUR	780199	1147.548	584.59
2021	CYP	TUR	850720	35.438	17.09
2021	CYP	USA	850720	7.665	0.01
2021	CZE	ALB	850710	385.829	141.106
2021	CZE	ALB	850720	12.258	2.625
2021	CZE	AZE	850710	303.005	110.233
2021	CZE	AZE	850720	2.786	0.089
2021	CZE	ARG	850720	0.184	0.007
2021	CZE	AUS	850710	13.139	2.843
2021	CZE	AUS	850720	1.962	0.329
2021	CZE	AUT	780110	2901.448	1235.13
2021	CZE	AUT	780191	1011.512	412.291
2021	CZE	AUT	780199	21019.14	8842.159
2021	CZE	AUT	780200	68.54	44.575
2021	CZE	AUT	850710	17814.557	6159.048
2021	CZE	AUT	850720	2042.233	542.17
2021	CZE	AUT	854810	0.386	0.421
2021	CZE	BHR	850710	160.944	38.757
2021	CZE	ARM	850710	525.47	206.813
2021	CZE	ARM	850720	10.154	1.089
2021	CZE	BEL	850710	8.141	1.825
2021	CZE	BEL	850720	1244.605	65.448
2021	CZE	BOL	850720	0.516	0.001
2021	CZE	BIH	850710	2354.129	777.056
2021	CZE	BIH	850720	2.167	0.306
2021	CZE	BWA	850710	20.459	1.55
2021	CZE	BRA	850710	0.138	0.024
2021	CZE	BRA	850720	3.245	0.201
2021	CZE	BGR	780200	1.842	15.741
2021	CZE	BGR	850710	5704.049	2135.114
2021	CZE	BGR	850720	2.612	0.837
2021	CZE	BGR	854810	3896.649	4323.909
2021	CZE	BLR	850710	5277.973	2071.584
2021	CZE	BLR	850720	69.945	9.582
2021	CZE	CMR	850710	23.508	3.189
2021	CZE	CAN	850710	25.297	8.145
2021	CZE	CAN	850720	11.948	2.042
2021	CZE	CAN	854810	2.832	3.903
2021	CZE	CHL	850710	0.291	0.009
2021	CZE	CHN	850710	0.437	0.02
2021	CZE	CHN	850720	37.303	1.067
2021	CZE	COL	850720	1.126	0.007
2021	CZE	COD	850710	117.289	13.848
2021	CZE	CRI	850720	1.209	0.046
2021	CZE	HRV	780199	0.568	0.1
2021	CZE	HRV	850710	11923.832	3649.762
2021	CZE	HRV	850720	3.81	0.486
2021	CZE	CYP	850710	184.886	60.202
2021	CZE	CYP	850720	0.032	0.003
2021	CZE	DNK	850710	19.537	3.294
2021	CZE	DNK	850720	2.102	0.712
2021	CZE	ECU	850710	0.474	0.009
2021	CZE	ECU	850720	0.509	0.047
2021	CZE	SLV	850720	0.211	0.003
2021	CZE	ETH	850710	175.132	30.465
2021	CZE	EST	850710	732.755	371.46
2021	CZE	EST	850720	4.159	0.347
2021	CZE	FIN	780110	1931.796	208.803
2021	CZE	FIN	850710	3648.808	1126.576
2021	CZE	FIN	850720	9.112	0.223
2021	CZE	FRA	780199	228.894	87.036
2021	CZE	FRA	850710	117402.404	54139.473
2021	CZE	FRA	850720	243.892	16.437
2021	CZE	FRA	854810	0.032	0.001
2021	CZE	PYF	850710	14.475	4.661
2021	CZE	GAB	850710	147.292	14.852
2021	CZE	GEO	850710	1760.028	597.561
2021	CZE	GEO	850720	5.152	0.289
2021	CZE	DEU	780110	3511.931	1409.378
2021	CZE	DEU	780191	2444.917	782.406
2021	CZE	DEU	780199	32247.219	17128.737
2021	CZE	DEU	780200	3337.016	3480.044
2021	CZE	DEU	850710	219102.044	66493.727
2021	CZE	DEU	850720	2223.114	206.628
2021	CZE	DEU	854810	331.321	481.607
2021	CZE	GHA	850710	53.119	16.068
2021	CZE	GHA	850720	0.28	0.057
2021	CZE	GRC	850710	13150.489	4791.635
2021	CZE	GRC	850720	0.775	0.586
2021	CZE	GRC	854810	2.645	0.061
2021	CZE	GTM	850710	1.011	0.048
2021	CZE	GIN	850720	9.327	0.036
2021	CZE	HKG	850710	0.034	0.076
2021	CZE	HKG	850720	1.367	0.099
2021	CZE	HUN	780110	575.441	210.2
2021	CZE	HUN	780191	2279.853	1050.633
2021	CZE	HUN	850710	22330.63	8284.899
2021	CZE	HUN	850720	1572.242	486.285
2021	CZE	HUN	854810	0.23	0.05
2021	CZE	ISL	850710	81.408	24.266
2021	CZE	ISL	850720	4.447	1.332
2021	CZE	ISL	854810	0.087	0.089
2021	CZE	IDN	850710	4.328	0.184
2021	CZE	IDN	850720	2.49	0.172
2021	CZE	IRQ	850720	0.784	0.197
2021	CZE	IRL	850710	333.377	79.452
2021	CZE	IRL	850720	58.555	9.923
2021	CZE	ITA	780199	79.557	33.972
2021	CZE	ITA	780200	112.079	57.26
2021	CZE	ITA	850710	35655.128	16498.164
2021	CZE	ITA	850720	1056.811	73.807
2021	CZE	ITA	854810	0.293	0.01
2021	CZE	CIV	850710	2.978	0.292
2021	CZE	CIV	850720	0.543	0.064
2021	CZE	JPN	850710	32.524	2.4
2021	CZE	JPN	850720	0.456	0.017
2021	CZE	JPN	854810	903.262	225.85
2021	CZE	KAZ	850710	3074.616	1054.68
2021	CZE	KAZ	850720	0.895	0.127
2021	CZE	JOR	850710	308.065	99.192
2021	CZE	JOR	850720	5.87	1.457
2021	CZE	KEN	850710	22.716	7.262
2021	CZE	KEN	850720	0.361	0.038
2021	CZE	KOR	850710	66.793	15.085
2021	CZE	KOR	850720	9.116	0.474
2021	CZE	KOR	854810	10.637	67.96
2021	CZE	KWT	850710	310.002	59.85
2021	CZE	KGZ	850710	35.6	14.011
2021	CZE	LBN	850710	158.85	45.893
